"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2000","220050004","1","0.032","ppm","27","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/02/2000","220050004","1","0.02","ppm","17","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/03/2000","220050004","1","0.018","ppm","15","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/04/2000","220050004","1","0.017","ppm","14","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/05/2000","220050004","1","0.015","ppm","13","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/06/2000","220050004","1","0.019","ppm","16","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/07/2000","220050004","1","0.022","ppm","19","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/08/2000","220050004","1","0.023","ppm","19","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/09/2000","220050004","1","0.014","ppm","12","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/10/2000","220050004","1","0.029","ppm","25","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/11/2000","220050004","1","0.026","ppm","22","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/12/2000","220050004","1","0.018","ppm","15","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/13/2000","220050004","1","0.019","ppm","16","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/14/2000","220050004","1","0.015","ppm","13","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/15/2000","220050004","1","0.022","ppm","19","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/16/2000","220050004","1","0.021","ppm","18","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/17/2000","220050004","1","0.02","ppm","17","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/18/2000","220050004","1","0.018","ppm","15","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/19/2000","220050004","1","0.016","ppm","14","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/20/2000","220050004","1","0.025","ppm","21","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/21/2000","220050004","1","0.018","ppm","15","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/22/2000","220050004","1","0.024","ppm","20","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/24/2000","220050004","1","0.013","ppm","11","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/25/2000","220050004","1","0.017","ppm","14","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/26/2000","220050004","1","0.016","ppm","14","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/27/2000","220050004","1","0.013","ppm","11","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/28/2000","220050004","1","0.01","ppm","8","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/29/2000","220050004","1","0.012","ppm","10","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/30/2000","220050004","1","0.016","ppm","14","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"01/31/2000","220050004","1","0.021","ppm","18","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"02/01/2000","220050004","1","0.02","ppm","17","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"02/02/2000","220050004","1","0.023","ppm","19","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"02/03/2000","220050004","1","0.029","ppm","25","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"02/04/2000","220050004","1","0.022","ppm","19","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"02/05/2000","220050004","1","0.02","ppm","17","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"02/06/2000","220050004","1","0.022","ppm","19","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"02/07/2000","220050004","1","0.016","ppm","14","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"02/08/2000","220050004","1","0.044","ppm","37","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
"02/09/2000","220050004","1","0.058","ppm","49","24","100.0000","44201","Ozone","12940","Baton Rouge, LA","22","Louisiana","005","Ascension",".","."
